Start,Finish,Distance (mi),Flights Climbed (count),Steps (count)
11-Apr-2015 22:00,11-Apr-2015 23:00,1.23785390371417,2.0,2704.95996807972
11-Apr-2015 23:00,12-Apr-2015 00:00,0.627086077642337,2.0,1381.04003192028
12-Apr-2015 00:00,12-Apr-2015 01:00,0.0,0.0,0.0
12-Apr-2015 01:00,12-Apr-2015 02:00,0.0,0.0,0.0
12-Apr-2015 02:00,12-Apr-2015 03:00,0.0,0.0,0.0
12-Apr-2015 03:00,12-Apr-2015 04:00,0.0,0.0,0.0
12-Apr-2015 04:00,12-Apr-2015 05:00,0.0,0.0,0.0
12-Apr-2015 05:00,12-Apr-2015 06:00,0.0,0.0,0.0
12-Apr-2015 06:00,12-Apr-2015 07:00,0.0,0.0,0.0
12-Apr-2015 07:00,12-Apr-2015 08:00,0.0,0.0,0.0
12-Apr-2015 08:00,12-Apr-2015 09:00,0.0,0.0,0.0
12-Apr-2015 09:00,12-Apr-2015 10:00,0.0,0.0,0.0
12-Apr-2015 10:00,12-Apr-2015 11:00,0.0168176886013228,0.0,39.0
12-Apr-2015 11:00,12-Apr-2015 12:00,0.231965036130782,0.0,518.0
12-Apr-2015 12:00,12-Apr-2015 13:00,0.20328697191917,0.0,458.0
12-Apr-2015 13:00,12-Apr-2015 14:00,3.57556939149983,0.0,6696.87485973269
12-Apr-2015 14:00,12-Apr-2015 15:00,0.0515791530793803,0.0,104.125140267308
12-Apr-2015 15:00,12-Apr-2015 16:00,0.0,0.0,0.0
12-Apr-2015 16:00,12-Apr-2015 17:00,2.42780360300472,0.0,4680.56568349414
12-Apr-2015 17:00,12-Apr-2015 18:00,2.7417287448636,0.0,5433.23461542781
12-Apr-2015 18:00,12-Apr-2015 19:00,0.256036500705965,0.0,529.19970107805
12-Apr-2015 19:00,12-Apr-2015 20:00,0.478442995964597,0.0,1071.0
12-Apr-2015 20:00,12-Apr-2015 21:00,2.26656914402337,1.0,4502.0
12-Apr-2015 21:00,12-Apr-2015 22:00,0.00513262276530186,0.0,14.0
12-Apr-2015 22:00,12-Apr-2015 23:00,0.0,0.0,0.0
12-Apr-2015 23:00,13-Apr-2015 00:00,0.437920451418817,3.0,754.0
13-Apr-2015 00:00,13-Apr-2015 01:00,0.0,0.0,0.0
13-Apr-2015 01:00,13-Apr-2015 02:00,0.0,0.0,0.0
13-Apr-2015 02:00,13-Apr-2015 03:00,0.0,0.0,0.0
13-Apr-2015 03:00,13-Apr-2015 04:00,0.0,0.0,0.0
13-Apr-2015 04:00,13-Apr-2015 05:00,0.0,0.0,0.0
13-Apr-2015 05:00,13-Apr-2015 06:00,0.0,0.0,0.0
13-Apr-2015 06:00,13-Apr-2015 07:00,0.0,0.0,0.0
13-Apr-2015 07:00,13-Apr-2015 08:00,0.0,0.0,0.0
13-Apr-2015 08:00,13-Apr-2015 09:00,0.0,0.0,0.0
13-Apr-2015 09:00,13-Apr-2015 10:00,1.90093778951287,0.0,3858.0
13-Apr-2015 10:00,13-Apr-2015 11:00,0.584071047095823,1.0,1203.0
13-Apr-2015 11:00,13-Apr-2015 12:00,0.474356615372004,0.0,916.0
13-Apr-2015 12:00,13-Apr-2015 13:00,0.686366135616871,0.0,1409.0
13-Apr-2015 13:00,13-Apr-2015 14:00,0.223390512295488,1.0,428.0
13-Apr-2015 14:00,13-Apr-2015 15:00,0.0164707404475859,0.0,34.0
13-Apr-2015 15:00,13-Apr-2015 16:00,0.0700447684270453,0.0,150.0
13-Apr-2015 16:00,13-Apr-2015 17:00,0.526269241592513,0.0,1036.0
13-Apr-2015 17:00,13-Apr-2015 18:00,0.748708266578393,3.0,1534.0
13-Apr-2015 18:00,13-Apr-2015 19:00,1.43743294970059,1.0,2955.0
13-Apr-2015 19:00,13-Apr-2015 20:00,1.62849908547879,0.0,3421.0
13-Apr-2015 20:00,13-Apr-2015 21:00,0.0,0.0,0.0
13-Apr-2015 21:00,13-Apr-2015 22:00,0.0,0.0,0.0
13-Apr-2015 22:00,13-Apr-2015 23:00,0.0,0.0,0.0
13-Apr-2015 23:00,14-Apr-2015 00:00,0.0,0.0,0.0
14-Apr-2015 00:00,14-Apr-2015 01:00,0.0,0.0,0.0
14-Apr-2015 01:00,14-Apr-2015 02:00,0.0,0.0,0.0
14-Apr-2015 02:00,14-Apr-2015 03:00,0.0,0.0,0.0
14-Apr-2015 03:00,14-Apr-2015 04:00,0.0,0.0,0.0
14-Apr-2015 04:00,14-Apr-2015 05:00,0.0,0.0,0.0
14-Apr-2015 05:00,14-Apr-2015 06:00,0.0,0.0,0.0
14-Apr-2015 06:00,14-Apr-2015 07:00,0.0,0.0,0.0
14-Apr-2015 07:00,14-Apr-2015 08:00,0.0,0.0,0.0
14-Apr-2015 08:00,14-Apr-2015 09:00,0.00640315796011352,0.0,18.0
14-Apr-2015 09:00,14-Apr-2015 10:00,1.07885928006378,1.0,2125.47340909647
14-Apr-2015 10:00,14-Apr-2015 11:00,0.197534383024384,0.0,381.526590903529
14-Apr-2015 11:00,14-Apr-2015 12:00,0.439992381671781,0.0,905.0
14-Apr-2015 12:00,14-Apr-2015 13:00,0.475926551636375,0.0,979.0
14-Apr-2015 13:00,14-Apr-2015 14:00,1.82006589291221,0.0,3581.0
14-Apr-2015 14:00,14-Apr-2015 15:00,0.560725961265924,1.0,1160.0
14-Apr-2015 15:00,14-Apr-2015 16:00,0.0576699166914344,0.0,126.0
14-Apr-2015 16:00,14-Apr-2015 17:00,0.686894208601126,0.0,1424.0
14-Apr-2015 17:00,14-Apr-2015 18:00,0.226717814943092,0.0,512.0
14-Apr-2015 18:00,14-Apr-2015 19:00,0.71887354988979,0.0,1408.0
14-Apr-2015 19:00,14-Apr-2015 20:00,1.13724154556288,0.0,2263.0
14-Apr-2015 20:00,14-Apr-2015 21:00,1.99982659913031,1.0,3930.0
14-Apr-2015 21:00,14-Apr-2015 22:00,0.0388640167518378,0.0,92.0
14-Apr-2015 22:00,14-Apr-2015 23:00,0.0,0.0,0.0
14-Apr-2015 23:00,15-Apr-2015 00:00,0.0,0.0,0.0
15-Apr-2015 00:00,15-Apr-2015 01:00,0.0,0.0,0.0
15-Apr-2015 01:00,15-Apr-2015 02:00,0.0,0.0,0.0
15-Apr-2015 02:00,15-Apr-2015 03:00,0.0,0.0,0.0
15-Apr-2015 03:00,15-Apr-2015 04:00,0.0,0.0,0.0
15-Apr-2015 04:00,15-Apr-2015 05:00,0.0,0.0,0.0
15-Apr-2015 05:00,15-Apr-2015 06:00,0.0,0.0,0.0
15-Apr-2015 06:00,15-Apr-2015 07:00,0.0,0.0,0.0
15-Apr-2015 07:00,15-Apr-2015 08:00,0.0,0.0,0.0
15-Apr-2015 08:00,15-Apr-2015 09:00,0.0,0.0,0.0
15-Apr-2015 09:00,15-Apr-2015 10:00,1.58720729938288,0.0,3362.0
15-Apr-2015 10:00,15-Apr-2015 11:00,0.563384655612501,2.0,1062.0
15-Apr-2015 11:00,15-Apr-2015 12:00,0.0147224549508592,0.0,32.0
15-Apr-2015 12:00,15-Apr-2015 13:00,0.562646854985788,0.0,1172.0
15-Apr-2015 13:00,15-Apr-2015 14:00,0.474179719703875,1.0,970.0
15-Apr-2015 14:00,15-Apr-2015 15:00,0.613386617917188,0.0,1236.0
15-Apr-2015 15:00,15-Apr-2015 16:00,0.0119126744384558,0.0,24.0
15-Apr-2015 16:00,15-Apr-2015 17:00,0.148572361793566,0.0,314.0
15-Apr-2015 17:00,15-Apr-2015 18:00,1.36224957382358,2.0,2669.0
15-Apr-2015 18:00,15-Apr-2015 19:00,1.07675269783796,3.0,2223.0
15-Apr-2015 19:00,15-Apr-2015 20:00,1.20597946997846,1.0,2432.0
15-Apr-2015 20:00,15-Apr-2015 21:00,0.736449838063498,0.0,1693.0
15-Apr-2015 21:00,15-Apr-2015 22:00,0.00591932022924429,0.0,12.0
15-Apr-2015 22:00,15-Apr-2015 23:00,0.638272292805033,0.0,1259.0
15-Apr-2015 23:00,16-Apr-2015 00:00,0.549200883532807,4.0,1055.0
16-Apr-2015 00:00,16-Apr-2015 01:00,0.0,0.0,0.0
16-Apr-2015 01:00,16-Apr-2015 02:00,0.0,0.0,0.0
16-Apr-2015 02:00,16-Apr-2015 03:00,0.0,0.0,0.0
16-Apr-2015 03:00,16-Apr-2015 04:00,0.0,0.0,0.0
16-Apr-2015 04:00,16-Apr-2015 05:00,0.0,0.0,0.0
16-Apr-2015 05:00,16-Apr-2015 06:00,0.0,0.0,0.0
16-Apr-2015 06:00,16-Apr-2015 07:00,0.0,0.0,0.0
16-Apr-2015 07:00,16-Apr-2015 08:00,0.0,0.0,0.0
16-Apr-2015 08:00,16-Apr-2015 09:00,0.0,0.0,0.0
16-Apr-2015 09:00,16-Apr-2015 10:00,0.0300937303956198,0.0,69.0
16-Apr-2015 10:00,16-Apr-2015 11:00,1.43952535891903,2.0,2919.0
16-Apr-2015 11:00,16-Apr-2015 12:00,0.0,0.0,0.0
16-Apr-2015 12:00,16-Apr-2015 13:00,1.49959545406139,0.0,3154.0
16-Apr-2015 13:00,16-Apr-2015 14:00,0.244859268513996,0.0,540.0
16-Apr-2015 14:00,16-Apr-2015 15:00,2.01032797518537,2.0,4040.0
16-Apr-2015 15:00,16-Apr-2015 16:00,0.0,0.0,0.0
16-Apr-2015 16:00,16-Apr-2015 17:00,0.0,0.0,0.0
16-Apr-2015 17:00,16-Apr-2015 18:00,1.05917519634717,1.0,2132.0
16-Apr-2015 18:00,16-Apr-2015 19:00,0.751693974166093,1.0,1661.0
16-Apr-2015 19:00,16-Apr-2015 20:00,0.815148770756899,1.0,1799.0
16-Apr-2015 20:00,16-Apr-2015 21:00,1.53214902718373,2.0,3366.8807898829
16-Apr-2015 21:00,16-Apr-2015 22:00,0.430292706410244,0.0,931.119210117101
16-Apr-2015 22:00,16-Apr-2015 23:00,0.0,0.0,0.0
16-Apr-2015 23:00,17-Apr-2015 00:00,0.00227545363236717,0.0,6.0
17-Apr-2015 00:00,17-Apr-2015 01:00,0.0,0.0,0.0
17-Apr-2015 01:00,17-Apr-2015 02:00,0.0,0.0,0.0
17-Apr-2015 02:00,17-Apr-2015 03:00,0.0,0.0,0.0
17-Apr-2015 03:00,17-Apr-2015 04:00,0.0,0.0,0.0
17-Apr-2015 04:00,17-Apr-2015 05:00,0.0,0.0,0.0
17-Apr-2015 05:00,17-Apr-2015 06:00,0.0,0.0,0.0
17-Apr-2015 06:00,17-Apr-2015 07:00,0.0,0.0,0.0
17-Apr-2015 07:00,17-Apr-2015 08:00,0.0,0.0,0.0
17-Apr-2015 08:00,17-Apr-2015 09:00,0.0,0.0,0.0
17-Apr-2015 09:00,17-Apr-2015 10:00,1.57642538965722,0.0,3114.0
17-Apr-2015 10:00,17-Apr-2015 11:00,0.688183752187463,2.0,1463.0
17-Apr-2015 11:00,17-Apr-2015 12:00,1.56666792109222,5.0,3199.0
17-Apr-2015 12:00,17-Apr-2015 13:00,1.33541328986792,1.0,2778.0
17-Apr-2015 13:00,17-Apr-2015 14:00,0.401941480036733,0.0,867.0
17-Apr-2015 14:00,17-Apr-2015 15:00,0.0,0.0,0.0
17-Apr-2015 15:00,17-Apr-2015 16:00,1.51445268487482,0.0,2997.33680584211
17-Apr-2015 16:00,17-Apr-2015 17:00,0.263208891900204,0.0,520.663194157893
17-Apr-2015 17:00,17-Apr-2015 18:00,0.0151059480992726,0.0,35.0
17-Apr-2015 18:00,17-Apr-2015 19:00,0.143000082285059,0.0,315.0
17-Apr-2015 19:00,17-Apr-2015 20:00,1.11372305260181,0.0,2399.29508175767
17-Apr-2015 20:00,17-Apr-2015 21:00,0.576283282200161,0.0,1292.70491824233
17-Apr-2015 21:00,17-Apr-2015 22:00,0.498729199356292,3.0,1137.13812836247
17-Apr-2015 22:00,17-Apr-2015 23:00,0.112787485374836,3.0,259.861871637533
17-Apr-2015 23:00,18-Apr-2015 00:00,0.138750820220843,5.0,324.0
18-Apr-2015 00:00,18-Apr-2015 01:00,0.0766241232435544,2.0,181.0
18-Apr-2015 01:00,18-Apr-2015 02:00,0.0,0.0,0.0
18-Apr-2015 02:00,18-Apr-2015 03:00,0.0,0.0,0.0
18-Apr-2015 03:00,18-Apr-2015 04:00,0.0,0.0,0.0
18-Apr-2015 04:00,18-Apr-2015 05:00,0.0,0.0,0.0
18-Apr-2015 05:00,18-Apr-2015 06:00,0.0,0.0,0.0
18-Apr-2015 06:00,18-Apr-2015 07:00,0.0,0.0,0.0
18-Apr-2015 07:00,18-Apr-2015 08:00,0.0,0.0,0.0
18-Apr-2015 08:00,18-Apr-2015 09:00,0.706448198335756,0.0,1341.0
18-Apr-2015 09:00,18-Apr-2015 10:00,1.28086725046712,2.0,2483.0
18-Apr-2015 10:00,18-Apr-2015 11:00,0.173894268659727,0.0,373.0
18-Apr-2015 11:00,18-Apr-2015 12:00,0.0748077404504856,0.0,161.0
18-Apr-2015 12:00,18-Apr-2015 13:00,0.538144629632078,0.0,1113.0
18-Apr-2015 13:00,18-Apr-2015 14:00,1.43209046452145,2.0,3010.0
18-Apr-2015 14:00,18-Apr-2015 15:00,1.07458817027193,3.0,2226.0
18-Apr-2015 15:00,18-Apr-2015 16:00,0.331297965815856,0.0,641.0
18-Apr-2015 16:00,18-Apr-2015 17:00,0.358197508850439,0.0,746.0
18-Apr-2015 17:00,18-Apr-2015 18:00,1.31372533111852,0.0,2612.0
18-Apr-2015 18:00,18-Apr-2015 19:00,0.981576851381927,6.0,2041.0
18-Apr-2015 19:00,18-Apr-2015 20:00,0.0847392027399947,0.0,195.0
18-Apr-2015 20:00,18-Apr-2015 21:00,0.613781095534628,0.0,1222.0
18-Apr-2015 21:00,18-Apr-2015 22:00,0.261787800369347,0.0,561.234791962211
18-Apr-2015 22:00,18-Apr-2015 23:00,0.752199042488354,2.0,1635.76520803779
18-Apr-2015 23:00,19-Apr-2015 00:00,0.112314082817428,0.0,251.0
19-Apr-2015 00:00,19-Apr-2015 01:00,0.0,0.0,0.0
19-Apr-2015 01:00,19-Apr-2015 02:00,0.0,0.0,0.0
19-Apr-2015 02:00,19-Apr-2015 03:00,0.0,0.0,0.0
19-Apr-2015 03:00,19-Apr-2015 04:00,0.0,0.0,0.0
19-Apr-2015 04:00,19-Apr-2015 05:00,0.0,0.0,0.0
19-Apr-2015 05:00,19-Apr-2015 06:00,0.0,0.0,0.0
19-Apr-2015 06:00,19-Apr-2015 07:00,0.0,0.0,0.0
19-Apr-2015 07:00,19-Apr-2015 08:00,0.0,0.0,0.0
19-Apr-2015 08:00,19-Apr-2015 09:00,0.0,0.0,0.0
19-Apr-2015 09:00,19-Apr-2015 10:00,0.0,0.0,0.0
19-Apr-2015 10:00,19-Apr-2015 11:00,0.281839697974161,0.0,617.0
19-Apr-2015 11:00,19-Apr-2015 12:00,1.17270943061943,0.0,2382.58742775527
19-Apr-2015 12:00,19-Apr-2015 13:00,1.02741687117725,0.0,2259.69648352215
19-Apr-2015 13:00,19-Apr-2015 14:00,1.14214764301343,3.0,2461.71608872258
19-Apr-2015 14:00,19-Apr-2015 15:00,0.0,0.0,0.0
19-Apr-2015 15:00,19-Apr-2015 16:00,0.0,0.0,0.0
19-Apr-2015 16:00,19-Apr-2015 17:00,0.210694851171367,0.0,475.0
19-Apr-2015 17:00,19-Apr-2015 18:00,0.319732731613162,0.0,684.0
19-Apr-2015 18:00,19-Apr-2015 19:00,0.0,0.0,0.0
19-Apr-2015 19:00,19-Apr-2015 20:00,0.018503747238015,0.0,43.0
19-Apr-2015 20:00,19-Apr-2015 21:00,0.0,0.0,0.0
19-Apr-2015 21:00,19-Apr-2015 22:00,0.0,0.0,0.0
19-Apr-2015 22:00,19-Apr-2015 23:00,0.0,0.0,0.0
19-Apr-2015 23:00,20-Apr-2015 00:00,0.0,0.0,0.0
20-Apr-2015 00:00,20-Apr-2015 01:00,0.0,0.0,0.0
20-Apr-2015 01:00,20-Apr-2015 02:00,0.0,0.0,0.0
20-Apr-2015 02:00,20-Apr-2015 03:00,0.0,0.0,0.0
20-Apr-2015 03:00,20-Apr-2015 04:00,0.0,0.0,0.0
20-Apr-2015 04:00,20-Apr-2015 05:00,0.0,0.0,0.0
20-Apr-2015 05:00,20-Apr-2015 06:00,0.0,0.0,0.0
20-Apr-2015 06:00,20-Apr-2015 07:00,0.0,0.0,0.0
20-Apr-2015 07:00,20-Apr-2015 08:00,0.0,0.0,0.0
20-Apr-2015 08:00,20-Apr-2015 09:00,0.0,0.0,0.0
20-Apr-2015 09:00,20-Apr-2015 10:00,0.795338232154166,2.0,1607.0
20-Apr-2015 10:00,20-Apr-2015 11:00,0.219780926005311,0.0,478.0
20-Apr-2015 11:00,20-Apr-2015 12:00,0.0724718753272493,0.0,151.0
20-Apr-2015 12:00,20-Apr-2015 13:00,0.310868834742258,2.0,645.0
20-Apr-2015 13:00,20-Apr-2015 14:00,0.510988886805057,2.0,1001.0
20-Apr-2015 14:00,20-Apr-2015 15:00,0.604842891462882,1.0,1251.0
20-Apr-2015 15:00,20-Apr-2015 16:00,0.691857375127821,0.0,1412.0
20-Apr-2015 16:00,20-Apr-2015 17:00,0.0925473736179336,1.0,202.0
20-Apr-2015 17:00,20-Apr-2015 18:00,0.167203926195868,0.0,362.0
20-Apr-2015 18:00,20-Apr-2015 19:00,0.934189349563681,1.0,1944.80494325199
20-Apr-2015 19:00,20-Apr-2015 20:00,0.0048263272433046,0.0,10.195056748007
20-Apr-2015 20:00,20-Apr-2015 21:00,1.05262081563927,3.0,2143.62549837187
20-Apr-2015 21:00,20-Apr-2015 22:00,1.3955452016239,1.0,2750.37450162813
20-Apr-2015 22:00,20-Apr-2015 23:00,0.00908657495938759,0.0,20.0
20-Apr-2015 23:00,21-Apr-2015 00:00,0.0,0.0,0.0
21-Apr-2015 00:00,21-Apr-2015 01:00,0.0,0.0,0.0
21-Apr-2015 01:00,21-Apr-2015 02:00,0.0,0.0,0.0
21-Apr-2015 02:00,21-Apr-2015 03:00,0.0,0.0,0.0
21-Apr-2015 03:00,21-Apr-2015 04:00,0.0,0.0,0.0
21-Apr-2015 04:00,21-Apr-2015 05:00,0.0,0.0,0.0
21-Apr-2015 05:00,21-Apr-2015 06:00,0.0,0.0,0.0
21-Apr-2015 06:00,21-Apr-2015 07:00,0.0,0.0,0.0
21-Apr-2015 07:00,21-Apr-2015 08:00,0.0,0.0,0.0
21-Apr-2015 08:00,21-Apr-2015 09:00,0.0,0.0,0.0
21-Apr-2015 09:00,21-Apr-2015 10:00,0.458179271663872,0.0,909.0
21-Apr-2015 10:00,21-Apr-2015 11:00,0.0,0.0,0.0
21-Apr-2015 11:00,21-Apr-2015 12:00,0.474447821270335,0.0,940.0
21-Apr-2015 12:00,21-Apr-2015 13:00,0.993545252941682,1.0,1990.0
21-Apr-2015 13:00,21-Apr-2015 14:00,0.744785475283178,4.0,1522.0
21-Apr-2015 14:00,21-Apr-2015 15:00,0.0945678193933666,0.0,209.0
21-Apr-2015 15:00,21-Apr-2015 16:00,0.0478493670758936,0.0,101.0
21-Apr-2015 16:00,21-Apr-2015 17:00,0.0463187373961322,0.0,100.0
21-Apr-2015 17:00,21-Apr-2015 18:00,0.0415398276377703,0.0,88.0
21-Apr-2015 18:00,21-Apr-2015 19:00,0.403909636273116,0.0,855.0
21-Apr-2015 19:00,21-Apr-2015 20:00,0.0561776871090514,0.0,120.0
21-Apr-2015 20:00,21-Apr-2015 21:00,0.0949970481373534,0.0,209.0
21-Apr-2015 21:00,21-Apr-2015 22:00,0.775868472815532,2.0,1536.0
21-Apr-2015 22:00,21-Apr-2015 23:00,0.00653479167001076,0.0,17.0
21-Apr-2015 23:00,22-Apr-2015 00:00,0.0,0.0,0.0
22-Apr-2015 00:00,22-Apr-2015 01:00,0.0,0.0,0.0
22-Apr-2015 01:00,22-Apr-2015 02:00,0.0,0.0,0.0
22-Apr-2015 02:00,22-Apr-2015 03:00,0.0,0.0,0.0
22-Apr-2015 03:00,22-Apr-2015 04:00,0.0,0.0,0.0
22-Apr-2015 04:00,22-Apr-2015 05:00,0.0,0.0,0.0
22-Apr-2015 05:00,22-Apr-2015 06:00,0.0,0.0,0.0
22-Apr-2015 06:00,22-Apr-2015 07:00,0.0,0.0,0.0
22-Apr-2015 07:00,22-Apr-2015 08:00,0.0,0.0,0.0
22-Apr-2015 08:00,22-Apr-2015 09:00,0.0,0.0,0.0
22-Apr-2015 09:00,22-Apr-2015 10:00,0.694362272983293,1.0,1358.60479545993
22-Apr-2015 10:00,22-Apr-2015 11:00,0.15835502118561,0.0,330.395204540068
22-Apr-2015 11:00,22-Apr-2015 12:00,0.186010184647418,0.0,385.0
22-Apr-2015 12:00,22-Apr-2015 13:00,0.318694947111322,0.0,677.0
22-Apr-2015 13:00,22-Apr-2015 14:00,0.878290442362887,1.0,1657.33756070739
22-Apr-2015 14:00,22-Apr-2015 15:00,0.459577476613012,0.0,894.662439292611
22-Apr-2015 15:00,22-Apr-2015 16:00,0.26650589327304,1.0,550.0
22-Apr-2015 16:00,22-Apr-2015 17:00,0.0564263928711808,0.0,117.0
22-Apr-2015 17:00,22-Apr-2015 18:00,0.457770038857485,0.0,931.050112779671
22-Apr-2015 18:00,22-Apr-2015 19:00,0.490206155743493,3.0,1011.94988722033
22-Apr-2015 19:00,22-Apr-2015 20:00,0.0268774742225936,2.0,62.0
22-Apr-2015 20:00,22-Apr-2015 21:00,0.0620002572414066,0.0,129.0
22-Apr-2015 21:00,22-Apr-2015 22:00,0.0530784512332309,0.0,125.0
22-Apr-2015 22:00,22-Apr-2015 23:00,0.862227896511936,2.0,1966.0
22-Apr-2015 23:00,23-Apr-2015 00:00,0.0,0.0,0.0
23-Apr-2015 00:00,23-Apr-2015 01:00,0.0,0.0,0.0
23-Apr-2015 01:00,23-Apr-2015 02:00,0.0,0.0,0.0
23-Apr-2015 02:00,23-Apr-2015 03:00,0.0,0.0,0.0
23-Apr-2015 03:00,23-Apr-2015 04:00,0.0,0.0,0.0
23-Apr-2015 04:00,23-Apr-2015 05:00,0.0,0.0,0.0
23-Apr-2015 05:00,23-Apr-2015 06:00,0.0,0.0,0.0
23-Apr-2015 06:00,23-Apr-2015 07:00,0.0,0.0,0.0
23-Apr-2015 07:00,23-Apr-2015 08:00,0.0,0.0,0.0
23-Apr-2015 08:00,23-Apr-2015 09:00,0.0229385763727194,0.0,54.0
23-Apr-2015 09:00,23-Apr-2015 10:00,1.42913661141892,0.0,3109.0
23-Apr-2015 10:00,23-Apr-2015 11:00,0.561238070647754,2.0,1182.0
23-Apr-2015 11:00,23-Apr-2015 12:00,0.105110949684561,0.0,223.0
23-Apr-2015 12:00,23-Apr-2015 13:00,0.0548721436856644,0.0,122.0
23-Apr-2015 13:00,23-Apr-2015 14:00,0.230138846936801,1.0,478.0
23-Apr-2015 14:00,23-Apr-2015 15:00,0.0458005583873164,0.0,104.0
23-Apr-2015 15:00,23-Apr-2015 16:00,0.418044470303148,2.0,877.0
23-Apr-2015 16:00,23-Apr-2015 17:00,0.0307958804324166,0.0,68.0
23-Apr-2015 17:00,23-Apr-2015 18:00,1.33857428446447,0.0,2842.55115569919
23-Apr-2015 18:00,23-Apr-2015 19:00,0.622816871932099,0.0,1336.44884430081
23-Apr-2015 19:00,23-Apr-2015 20:00,0.0902837463002282,0.0,194.0
23-Apr-2015 20:00,23-Apr-2015 21:00,0.0526717928238511,0.0,112.0
23-Apr-2015 21:00,23-Apr-2015 22:00,0.748826146896191,2.0,1593.0
23-Apr-2015 22:00,23-Apr-2015 23:00,0.240284477385124,0.0,548.0
23-Apr-2015 23:00,24-Apr-2015 00:00,0.0,0.0,0.0
24-Apr-2015 00:00,24-Apr-2015 01:00,0.0,0.0,0.0
24-Apr-2015 01:00,24-Apr-2015 02:00,0.0,0.0,0.0
24-Apr-2015 02:00,24-Apr-2015 03:00,0.0,0.0,0.0
24-Apr-2015 03:00,24-Apr-2015 04:00,0.0,0.0,0.0
24-Apr-2015 04:00,24-Apr-2015 05:00,0.0,0.0,0.0
24-Apr-2015 05:00,24-Apr-2015 06:00,0.0,0.0,0.0
24-Apr-2015 06:00,24-Apr-2015 07:00,0.0,0.0,0.0
24-Apr-2015 07:00,24-Apr-2015 08:00,0.0,0.0,0.0
24-Apr-2015 08:00,24-Apr-2015 09:00,0.0,0.0,0.0
24-Apr-2015 09:00,24-Apr-2015 10:00,0.540499242020482,1.0,1137.96258443254
24-Apr-2015 10:00,24-Apr-2015 11:00,0.462979232834389,2.0,939.03741556746
24-Apr-2015 11:00,24-Apr-2015 12:00,0.269152347919032,2.0,579.0
24-Apr-2015 12:00,24-Apr-2015 13:00,0.0959260218101757,0.0,219.0
24-Apr-2015 13:00,24-Apr-2015 14:00,0.661824946990196,1.0,1370.0
24-Apr-2015 14:00,24-Apr-2015 15:00,0.463320089056405,1.0,962.0
24-Apr-2015 15:00,24-Apr-2015 16:00,0.631334285322918,1.0,1314.0
24-Apr-2015 16:00,24-Apr-2015 17:00,0.0602549178502585,0.0,124.0
24-Apr-2015 17:00,24-Apr-2015 18:00,0.204875791025572,0.0,432.0
24-Apr-2015 18:00,24-Apr-2015 19:00,0.512378390567012,1.0,1108.0
24-Apr-2015 19:00,24-Apr-2015 20:00,0.417605207539622,1.0,846.0
24-Apr-2015 20:00,24-Apr-2015 21:00,0.886976232156619,1.0,1913.0
24-Apr-2015 21:00,24-Apr-2015 22:00,0.762137965229306,1.0,1595.0
24-Apr-2015 22:00,24-Apr-2015 23:00,0.00864948699596973,0.0,17.0
24-Apr-2015 23:00,25-Apr-2015 00:00,0.0,0.0,0.0
25-Apr-2015 00:00,25-Apr-2015 01:00,0.0,0.0,0.0
25-Apr-2015 01:00,25-Apr-2015 02:00,0.0,0.0,0.0
25-Apr-2015 02:00,25-Apr-2015 03:00,0.0,0.0,0.0
25-Apr-2015 03:00,25-Apr-2015 04:00,0.0,0.0,0.0
25-Apr-2015 04:00,25-Apr-2015 05:00,0.0,0.0,0.0
25-Apr-2015 05:00,25-Apr-2015 06:00,0.0,0.0,0.0
25-Apr-2015 06:00,25-Apr-2015 07:00,0.0,0.0,0.0
25-Apr-2015 07:00,25-Apr-2015 08:00,0.0,0.0,0.0
25-Apr-2015 08:00,25-Apr-2015 09:00,0.0243494658622832,0.0,51.545858329881
25-Apr-2015 09:00,25-Apr-2015 10:00,1.95674474252053,1.0,4073.45414167012
25-Apr-2015 10:00,25-Apr-2015 11:00,0.186834433756807,0.0,431.0
25-Apr-2015 11:00,25-Apr-2015 12:00,0.0795945366932316,0.0,174.148025248062
25-Apr-2015 12:00,25-Apr-2015 13:00,0.0870020472705142,0.0,194.851974751938
25-Apr-2015 13:00,25-Apr-2015 14:00,0.385023974892082,0.0,822.765646958476
25-Apr-2015 14:00,25-Apr-2015 15:00,0.453089499898598,0.0,958.234353041524
25-Apr-2015 15:00,25-Apr-2015 16:00,0.055500874890643,0.0,122.0
25-Apr-2015 16:00,25-Apr-2015 17:00,0.332316693554985,0.0,713.0
25-Apr-2015 17:00,25-Apr-2015 18:00,0.130076491790869,0.0,283.0
25-Apr-2015 18:00,25-Apr-2015 19:00,0.289720943797826,1.0,633.0
25-Apr-2015 19:00,25-Apr-2015 20:00,0.00254380685327332,0.0,7.0
25-Apr-2015 20:00,25-Apr-2015 21:00,0.864820412266821,2.0,1870.0
25-Apr-2015 21:00,25-Apr-2015 22:00,0.142499389252575,0.0,326.0
25-Apr-2015 22:00,25-Apr-2015 23:00,0.278038969954823,0.0,629.0
25-Apr-2015 23:00,26-Apr-2015 00:00,0.276880978283141,0.0,634.0
26-Apr-2015 00:00,26-Apr-2015 01:00,0.0180433832910057,0.0,40.0
26-Apr-2015 01:00,26-Apr-2015 02:00,0.0,0.0,0.0
